mapping_code	source_type	source_id	simplified_word	traditional_word	simplified_sentence	traditional_sentence	source_sentence
542_1	authored		鸡汤	雞湯	锅里的鸡汤还在冒热气。	鍋裡的雞湯還在冒熱氣。	
544_1	tatoeba	332579	高兴	高興	听到她成功的消息，他很高兴。	聽到她成功的訊息，他很高興。	听到她成功的消息，他很高兴。
550_1	tatoeba	3077990	讲话	講話	这里有点吵，请你讲话大点声。	這裡有點吵，請你講話大點聲。	这里有点吵，请你讲话大点声。
551_1	tatoeba	4813413	忌讳	忌諱	艺术不同于哲学，它最忌讳抽象。	藝術不同於哲學，它最忌諱抽象。	艺术不同于哲学，它最忌讳抽象。
552_1	tatoeba	3544974	军事	軍事	这个国家的军事力量很先进。	這個國家的軍事力量很先進。	这个国家的军事力量很先进。
553_1	tatoeba	346477	惊讶	驚訝	听说他失败了，我感到很惊讶。	聽說他失敗了，我感到很驚訝。	听说他失败了，我感到很惊讶。
554_1	tatoeba	1870806	许多	許多	这本书包含了许多美丽的插图。	這本書包含了許多美麗的插圖。	这本书包含了许多美丽的插图。
555_1	authored		讹诈	訛詐	罪犯用照片对受害者进行讹诈。	罪犯用照片對受害者進行訛詐。	
556_1	tatoeba	335109	理论	理論	最后，他终于明白了那个理论。	最後，他終於明白了那個理論。	最后，他终于明白了那个理论。
557_1	tatoeba	10153683	诉讼	訴訟	汤姆将对他们提起民事诉讼。	湯姆將對他們提起民事訴訟。	汤姆将对他们提起民事诉讼。
558_1	tatoeba	2515316	农业	農業	政府应该加大对农业的投资。	政府應該加大對農業的投資。	政府应该加大对农业的投资。
559_1	tatoeba	4746474	讽刺	諷刺	你不觉得这个名字很讽刺吗，「神圣的战争」？	你不覺得這個名字很諷刺嗎，「神聖的戰爭」？	你不覺得這個名字很諷刺嗎，「神聖的戰爭」？
560_1	tatoeba	9846223	建设	建設	建设美丽新疆，共圆祖国梦想。	建設美麗新疆，共圓祖國夢想。	建设美丽新疆，共圆祖国梦想。
561_1	tatoeba	810068	采访	採訪	这名采访者确认了他的采访对象。	這名採訪者確認了他的採訪物件。	這名採訪者確認了他的採訪對象。
562_1	tatoeba	13275185	秘诀	秘訣	秘诀是什么？	秘訣是什麼？	祕訣是什麼？
563_1	tatoeba	662309	寻找	尋找	我在寻找一个礼物送给我母亲。	我在尋找一個禮物送給我母親。	我在寻找一个礼物送给我母亲。
566_1	tatoeba	10926508	尽量	盡量	游戏目标是尽量长时间保持不动。	遊戲目標是盡量長時間保持不動。	游戏目标是尽量长时间保持不动。
566_2	tatoeba	786018	尽管	儘管	尽管他很富有，他还是不满足。	儘管他很富有，他還是不滿足。	尽管他很富有，他还是不满足。
567_1	tatoeba	13828932	领导	領導	许多人说他不适合当领导。	許多人說他不適合當領導。	许多人说他不适合当领导。
570_1	authored		孙中山	孫中山	孙中山出生于广东香山。	孫中山出生於廣東香山。	
571_1	tatoeba	13753072	一阵	一陣	一阵寒意像砖头一样击中了我。	一陣寒意像磚頭一樣擊中了我。	一陣寒意像磚頭一樣擊中了我。
572_1	tatoeba	421086	襄阳	襄陽	我不好去新天地，坐星巴克，也要走走襄阳路市场，做做月工资全化光的人。	我不好去新天地，坐星巴克，也要走走襄陽路市場，做做月工資全化光的人。	我不好去新天地，坐星巴克，也要走走襄阳路市场，做做月工资全化光的人。
574_1	tatoeba	688273	阶段	階段	工程的第一阶段已经完成了。	工程的第一階段已經完成了。	工程的第一階段已經完成了。
575_1	tatoeba	13117586	阴谋	陰謀	人们指控他参与了这场阴谋。	人們指控他參與了這場陰謀。	人們指控他參與了這場陰謀。
579_1	tatoeba	10260763	妇女	婦女	在沙特阿拉伯妇女不允许开车。	在沙烏地阿拉伯婦女不允許開車。	在沙特阿拉伯妇女不允许开车。
583_1	tatoeba	12314099	他妈的	他媽的	我他妈的才不管你们说什么！	我他媽的才不管你們說什麼！	我他妈的才不管你们说什么！
584_1	tatoeba	471032	游戏	遊戲	父母在和他们的孩子玩游戏。	父母在和他們的孩子玩遊戲。	父母在和他们的孩子玩游戏。
586_1	tatoeba	10696012	观点	觀點	他的观点为问题带来了新想法。	他的觀點為問題帶來了新想法。	他的观点为问题带来了新想法。
587_1	tatoeba	332849	喜欢	喜歡	你更喜欢哪个，这个还是那个？	你更喜歡哪個，這個還是那個？	你更喜欢哪个，这个还是那个？
588_1	tatoeba	429478	购买	購買	我当时每个月都会购买五本书。	我當時每個月都會購買五本書。	我当时每个月都会购买五本书。
589_1	tatoeba	1517746	红色	紅色	那个有红色房顶的是汤姆的家。	那個有紅色房頂的是湯姆的家。	那个有红色房顶的是汤姆的家。
590_1	authored		驮运	馱運	骡子负责驮运山里的物资。	騾子負責馱運山裡的物資。	
591_1	tatoeba	373196	纤维	纖維	你要吃多点含膳食纤维的食物。	你要吃多點含膳食纖維的食物。	你要吃多點含膳食纖維的食物。
591_2	authored		纤夫	縴夫	纤夫拉着船逆流而上。	縴夫拉著船逆流而上。	
592_1	authored		驯鹿	馴鹿	驯鹿在雪地里寻找食物。	馴鹿在雪地裡尋找食物。	
593_1	tatoeba	847743	条约	條約	新条约可能在接下来的两三周内谈妥。	新條約可能在接下來的兩三週內談妥。	新条约可能在接下来的两三周内谈妥。
594_1	authored		各级	各級	各级部门都要落实新规定。	各級部門都要落實新規定。	
595_1	tatoeba	1133348	世纪	世紀	算盘在中世纪一直被广泛使用。	算盤在中世紀一直被廣泛使用。	算盘在中世纪一直被广泛使用。
596_1	authored		奔驰	奔馳	骏马在草原上奔驰。	駿馬在草原上奔馳。	
597_1	authored		缝纫机	縫紉機	这台旧缝纫机仍然可以使用。	這臺舊縫紉機仍然可以使用。	
599_1	tatoeba	8969818	寿命	壽命	合理地喂狗可以延长宠物寿命。	合理地餵狗可以延長寵物壽命。	合理地喂狗可以延长宠物寿命。
601_1	tatoeba	1785939	小麦	小麥	你能辨别小麦和大麦吗？	你能辨別小麥和大麥嗎？	你能辨别小麦和大麦吗？
603_1	authored		玛瑙	瑪瑙	这条项链上镶着红玛瑙。	這條項鍊上鑲著紅瑪瑙。	
605_1	tatoeba	1923687	进行	進行	就算下雨，比赛也将照常进行。	就算下雨，比賽也將照常進行。	就算下雨，比赛也将照常进行。
608_1	tatoeba	4760051	永远	永遠	她会永远活在我们的记忆里面。	她會永遠活在我們的記憶裡面。	她会永远活在我们的记忆里面。
609_1	tatoeba	8688126	违反	違反	汤姆不知道他的所作所为违反了规则。	湯姆不知道他的所作所為違反了規則。	汤姆不知道他的所作所为违反了规则。
610_1	tatoeba	1736070	坚韧	堅韌	学好一门外语需要坚韧不拔的毅力。	學好一門外語需要堅韌不拔的毅力。	学好一门外语需要坚韧不拔的毅力。
611_1	tatoeba	444638	运动	運動	视力不好对运动员来说是残疾。	視力不好對運動員來說是殘疾。	视力不好对运动员来说是残疾。
613_1	authored		巡抚	巡撫	巡抚在明清时期掌管一省军政。	巡撫在明清時期掌管一省軍政。	
614_1	tatoeba	501352	论坛	論壇	我在这些论坛上没有帐号。	我在這些論壇上沒有帳號。	我在这些论坛上没有帐号。
614_2	authored		酒坛	酒罎	酒坛被埋在老树下面。	酒罎被埋在老樹下面。	
616_1	tatoeba	2518639	破坏	破壞	汤姆因为破坏了校规而退学了。	湯姆因為破壞了校規而退學了。	汤姆因为破坏了校规而退学了。
617_1	authored		抠字眼	摳字眼	别总抠字眼，先理解整句话。	別總摳字眼，先理解整句話。	
618_1	tatoeba	889319	干扰	干擾	苍蝇和蚊子干扰了他的冥想。	蒼蠅和蚊子干擾了他的冥想。	蒼蠅和蚊子干擾了他的冥想。
627_1	tatoeba	427606	贡献	貢獻	他为经济发展作了很多贡献。	他為經濟發展作了很多貢獻。	他为经济发展作了很多贡献。
629_1	tatoeba	336074	堤坝	堤垻	堤坝保护了城市免受洪灾。	堤垻保護了城市免受洪災。	堤坝保护了城市免受洪灾。
629_2	authored		葛洲坝	葛洲壩	葛洲坝位于长江干流上。	葛洲壩位於長江干流上。	
632_0	tatoeba	13537184	曲折	曲折	智慧线清晰且曲折，预示思维敏捷但易犹豫不决。	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。
632_1	authored		折子	摺子	她把衣服叠成整齐的折子。	她把衣服疊成整齊的摺子。	
635_1	authored		抡元	掄元	他在科举考试中抡元。	他在科舉考試中掄元。	
637_1	tatoeba	6822753	抢救	搶救	为抢救病人医生已尽力了。	為搶救病人醫生已盡力了。	为抢救病人医生已尽力了。
644_1	tatoeba	8748608	坟墓	墳墓	他们被埋在一座大坟墓里。	他們被埋在一座大墳墓裡。	他们被埋在一座大坟墓里。
649_1	tatoeba	333347	保护	保護	我们应该告诉孩子怎么保护自己。	我們應該告訴孩子怎麼保護自己。	我们应该告诉孩子怎么保护自己。
650_1	authored		地壳	地殻	地壳由岩石构成。	地殻由岩石構成。	
652_1	tatoeba	333700	一块	一塊	我叔叔给了我一块漂亮的手表。	我叔叔給了我一塊漂亮的手錶。	我叔叔给了我一块漂亮的手表。
654_1	tatoeba	9400765	一声	一聲	他连一声道歉也没有对她说。	他連一聲道歉也沒有對她說。	他连一声道歉也没有对她说。
656_1	tatoeba	332952	报告	報告	这个月底前，我们必须交报告。	這個月底前，我們必須交報告。	这个月底前，我们必须交报告。
657_1	tatoeba	2027995	模拟	模擬	未来飞行员将在模拟操作室中训练。	未來飛行員將在模擬操作室中訓練。	未来飞行员将在模拟操作室中训练。
662_1	authored		芜湖	蕪湖	芜湖是一座沿江城市。	蕪湖是一座沿江城市。	
663_1	authored		芦苇	蘆葦	湖边长满了芦苇。	湖邊長滿了蘆葦。	
669_1	tatoeba	2092374	苍白	蒼白	发生什么了？你脸色这样苍白。	發生什麼了？你臉色這樣蒼白。	发生什么了？你脸色这样苍白。
671_1	tatoeba	405750	严重	嚴重	俄罗斯面临着严重的财政困难。	俄羅斯面臨著嚴重的財政困難。	俄罗斯面临着严重的财政困难。
672_1	tatoeba	803569	葫芦	葫蘆	他葫芦里不知卖的是什么药？	他葫蘆裡不知賣的是什麼藥？	他葫芦里不知卖的是什么药？
674_1	tatoeba	1753231	劳动	勞動	他对自己的劳动成果很满意。	他對自己的勞動成果很滿意。	他对自己的劳动成果很满意。
675_0	tatoeba	13539024	坦克	坦克	坦克是没有后照镜的。	坦克是沒有後照鏡的。	坦克是沒有後照鏡的。
675_1	tatoeba	13894744	克制	剋制	我看的出来，她正在克制自己的怒火。	我看的出來，她正在剋制自己的怒火。	我看的出来，她正在克制自己的怒火。
677_1	tatoeba	737320	苏联	蘇聯	苏联军队开始从阿富汗撤军了。	蘇聯軍隊開始從阿富汗撤軍了。	苏联军队开始从阿富汗撤军了。
677_2	authored		噜苏	嚕囌	这份说明太噜苏了。	這份說明太嚕囌了。	
687_1	tatoeba	2286071	积极	積極	网络积极分子想跟最高领袖见面。	網路積極分子想跟最高領袖見面。	网络积极分子想跟最高领袖见面。
689_1	tatoeba	12705180	杨柳	楊柳	昔我往矣，杨柳依依。今我来思，雨雪霏霏。	昔我往矣，楊柳依依。今我來思，雨雪霏霏。	昔我往矣，杨柳依依。今我来思，雨雪霏霏。
697_1	authored		两个	兩個	桌上放着两个杯子。	桌上放著兩個杯子。	
699_1	tatoeba	1409456	美丽	美麗	变美丽的最简单方法就是微笑。	變美麗的最簡單方法就是微笑。	变美丽的最简单方法就是微笑。
700_1	tatoeba	756862	医院	醫院	我想去医院做一个全面的检查。	我想去醫院做一個全面的檢查。	我想去医院做一个全面的检查。
702_1	tatoeba	2254413	鼓励	鼓勵	我鼓励学生们更努力地学习。	我鼓勵學生們更努力地學習。	我鼓励学生们更努力地学习。
704_1	tatoeba	1176034	还有	還有	我要麻婆豆腐，还有两碗米饭。	我要麻婆豆腐，還有兩碗米飯。	我要麻婆豆腐，还有两碗米饭。
706_1	authored		歼灭	殲滅	部队奉命歼灭敌军主力。	部隊奉命殲滅敵軍主力。	
707_1	tatoeba	335314	起来	起來	我们常把黑色跟死亡联系起来。	我們常把黑色跟死亡聯絡起來。	我们常把黑色跟死亡联系起来。
708_1	tatoeba	8143516	连续	連續	小脑需要连续不断的血液供给。	小腦需要連續不斷的血液供給。	小脑需要连续不断的血液供给。
709_1	authored		轩然大波	軒然大波	这项决定引起了轩然大波。	這項決定引起了軒然大波。	
711_1	authored		卤素	鹵素	氟和氯都属于卤素。	氟和氯都屬於鹵素。	
711_2	authored		卤鸡	滷雞	这家店的卤鸡很入味。	這家店的滷雞很入味。	
712_1	tatoeba	333192	坚持	堅持	我爸爸坚持要我去那地方看看。	我爸爸堅持要我去那地方看看。	我爸爸坚持要我去那地方看看。
717_1	tatoeba	334705	时间	時間	你从来没时间处理重要的事情！	你從來沒時間處理重要的事情！	你从来没时间处理重要的事情！
720_1	authored		自治县	自治縣	这个自治县拥有丰富的森林资源。	這個自治縣擁有豐富的森林資源。	
721_0	tatoeba	2113788	公里	公里	从这里到银行足有三公里路。	從這裡到銀行足有三公里路。	从这里到银行足有三公里路。
