order	source_mapping	simplified	traditional	pinyin	taiwan_pinyin	meaning	simplified_sentence	traditional_sentence	example_source	example_source_id	source_sentence	pinyin_source	taiwan_pinyin_source
165	157_1	俄罗斯	俄羅斯	é luó sī		Russia	你会说乌克兰语还是俄罗斯语？	你會說烏克蘭語還是俄羅斯語？	tatoeba	10767106	你會說烏克蘭語還是俄羅斯語？	CC-CEDICT	
166	159_1	中的	中的	zhòng dì		to hit the target	传说中的凤凰从烈火中重生。	傳說中的鳳凰從烈火中重生。	preexisting			CC-CEDICT	
167	159_1	凤凰	鳳凰	fèng huáng		phoenix	传说中的凤凰从烈火中重生。	傳說中的鳳凰從烈火中重生。	preexisting			CC-CEDICT	
168	159_1	烈火	烈火	liè huǒ		raging inferno	传说中的凤凰从烈火中重生。	傳說中的鳳凰從烈火中重生。	preexisting			CC-CEDICT	
169	159_1	重生	重生	chóng shēng		to be reborn	传说中的凤凰从烈火中重生。	傳說中的鳳凰從烈火中重生。	preexisting			CC-CEDICT	
170	165_1	为了	爲了	wèi le		for	为了看野生动物，他去了非洲。	爲了看野生動物，他去了非洲。	tatoeba	437940	为了看野生动物，他去了非洲。	CC-CEDICT	
171	165_1	野生	野生	yě shēng		wild	为了看野生动物，他去了非洲。	爲了看野生動物，他去了非洲。	tatoeba	437940	为了看野生动物，他去了非洲。	CC-CEDICT	
172	165_1	动物	動物	dòng wù		animal	为了看野生动物，他去了非洲。	爲了看野生動物，他去了非洲。	tatoeba	437940	为了看野生动物，他去了非洲。	CC-CEDICT	
173	165_1	非洲	非洲	fēi zhōu		Africa	为了看野生动物，他去了非洲。	爲了看野生動物，他去了非洲。	tatoeba	437940	为了看野生动物，他去了非洲。	CC-CEDICT	
174	166_0	如果	如果	rú guǒ		if	如果你在洋娃娃腹部的侧面上链的话，它就会扭动手臂，翻著筋斗向前前进。	如果你在洋娃娃腹部的側面上鍊的話，它就會扭動手臂，翻著筋斗向前前進。	tatoeba	537359	如果你在洋娃娃腹部的側面上鏈的話，它就會扭動手臂，翻著筋斗向前前進。	CC-CEDICT	
175	166_0	洋娃娃	洋娃娃	yáng wá wa		doll	如果你在洋娃娃腹部的侧面上链的话，它就会扭动手臂，翻著筋斗向前前进。	如果你在洋娃娃腹部的側面上鍊的話，它就會扭動手臂，翻著筋斗向前前進。	tatoeba	537359	如果你在洋娃娃腹部的側面上鏈的話，它就會扭動手臂，翻著筋斗向前前進。	CC-CEDICT	
176	166_0	腹部	腹部	fù bù		abdomen	如果你在洋娃娃腹部的侧面上链的话，它就会扭动手臂，翻著筋斗向前前进。	如果你在洋娃娃腹部的側面上鍊的話，它就會扭動手臂，翻著筋斗向前前進。	tatoeba	537359	如果你在洋娃娃腹部的側面上鏈的話，它就會扭動手臂，翻著筋斗向前前進。	CC-CEDICT	
177	166_0	侧面	側面	cè miàn		lateral side	如果你在洋娃娃腹部的侧面上链的话，它就会扭动手臂，翻著筋斗向前前进。	如果你在洋娃娃腹部的側面上鍊的話，它就會扭動手臂，翻著筋斗向前前進。	tatoeba	537359	如果你在洋娃娃腹部的側面上鏈的話，它就會扭動手臂，翻著筋斗向前前進。	CC-CEDICT	
178	166_0	的话	的話	de huà		if	如果你在洋娃娃腹部的侧面上链的话，它就会扭动手臂，翻著筋斗向前前进。	如果你在洋娃娃腹部的側面上鍊的話，它就會扭動手臂，翻著筋斗向前前進。	tatoeba	537359	如果你在洋娃娃腹部的側面上鏈的話，它就會扭動手臂，翻著筋斗向前前進。	CC-CEDICT	
179	166_0	手臂	手臂	shǒu bì		arm	如果你在洋娃娃腹部的侧面上链的话，它就会扭动手臂，翻著筋斗向前前进。	如果你在洋娃娃腹部的側面上鍊的話，它就會扭動手臂，翻著筋斗向前前進。	tatoeba	537359	如果你在洋娃娃腹部的側面上鏈的話，它就會扭動手臂，翻著筋斗向前前進。	CC-CEDICT	
180	166_0	筋斗	筋斗	jīn dǒu		tumble	如果你在洋娃娃腹部的侧面上链的话，它就会扭动手臂，翻著筋斗向前前进。	如果你在洋娃娃腹部的側面上鍊的話，它就會扭動手臂，翻著筋斗向前前進。	tatoeba	537359	如果你在洋娃娃腹部的側面上鏈的話，它就會扭動手臂，翻著筋斗向前前進。	CC-CEDICT	
181	166_0	向前	向前	xiàng qián		forward	如果你在洋娃娃腹部的侧面上链的话，它就会扭动手臂，翻著筋斗向前前进。	如果你在洋娃娃腹部的側面上鍊的話，它就會扭動手臂，翻著筋斗向前前進。	tatoeba	537359	如果你在洋娃娃腹部的側面上鏈的話，它就會扭動手臂，翻著筋斗向前前進。	CC-CEDICT	
182	166_1	权利	權利	quán lì		right	在权利斗争中，非友即敌。	在權利鬥爭中，非友即敵。	tatoeba	2567618	在权利斗争中，非友即敌。	CC-CEDICT	
183	166_1	斗争	鬥爭	dòu zhēng		a struggle	在权利斗争中，非友即敌。	在權利鬥爭中，非友即敵。	tatoeba	2567618	在权利斗争中，非友即敌。	CC-CEDICT	
184	167_1	一种	一種	yī zhǒng		one kind of	我想找一种提升记忆力的方法。	我想找一種提升記憶力的方法。	tatoeba	1737884	我想找一种提升记忆力的方法。	CC-CEDICT	
185	167_1	提升	提升	tí shēng		to promote	我想找一种提升记忆力的方法。	我想找一種提升記憶力的方法。	tatoeba	1737884	我想找一种提升记忆力的方法。	CC-CEDICT	
186	167_1	记忆	記憶	jì yì		to remember	我想找一种提升记忆力的方法。	我想找一種提升記憶力的方法。	tatoeba	1737884	我想找一种提升记忆力的方法。	CC-CEDICT	
187	167_1	方法	方法	fāng fǎ		method	我想找一种提升记忆力的方法。	我想找一種提升記憶力的方法。	tatoeba	1737884	我想找一种提升记忆力的方法。	CC-CEDICT	
188	169_1	我国	我國	wǒ guó		my country	我国与多个邻国签订了自由贸易协定。	我國與多個鄰國簽訂了自由貿易協定。	tatoeba	13857147	我國與多個鄰國簽訂了自由貿易協定。	CC-CEDICT	
189	169_1	多个	多個	duō ge		many	我国与多个邻国签订了自由贸易协定。	我國與多個鄰國簽訂了自由貿易協定。	tatoeba	13857147	我國與多個鄰國簽訂了自由貿易協定。	CC-CEDICT	
190	169_1	邻国	鄰國	lín guó		neighboring country	我国与多个邻国签订了自由贸易协定。	我國與多個鄰國簽訂了自由貿易協定。	tatoeba	13857147	我國與多個鄰國簽訂了自由貿易協定。	CC-CEDICT	
191	169_1	签订	簽訂	qiān dìng		to agree to and sign	我国与多个邻国签订了自由贸易协定。	我國與多個鄰國簽訂了自由貿易協定。	tatoeba	13857147	我國與多個鄰國簽訂了自由貿易協定。	CC-CEDICT	
192	169_1	自由	自由	zì yóu		freedom	我国与多个邻国签订了自由贸易协定。	我國與多個鄰國簽訂了自由貿易協定。	tatoeba	13857147	我國與多個鄰國簽訂了自由貿易協定。	CC-CEDICT	
193	169_1	贸易	貿易	mào yì		trade	我国与多个邻国签订了自由贸易协定。	我國與多個鄰國簽訂了自由貿易協定。	tatoeba	13857147	我國與多個鄰國簽訂了自由貿易協定。	CC-CEDICT	
194	169_1	协定	協定	xié dìng		agreement	我国与多个邻国签订了自由贸易协定。	我國與多個鄰國簽訂了自由貿易協定。	tatoeba	13857147	我國與多個鄰國簽訂了自由貿易協定。	CC-CEDICT	
195	171_1	认为	認為	rèn wéi		to believe	我不认为他会把你的话听进去。	我不認為他會把你的話聽進去。	tatoeba	346765	我不认为他会把你的话听进去。	CC-CEDICT	
196	171_1	进去	進去	jìn qù		to go in	我不认为他会把你的话听进去。	我不認為他會把你的話聽進去。	tatoeba	346765	我不认为他会把你的话听进去。	CC-CEDICT	
197	173_1	发言	發言	fā yán		to make a speech	他的发言充满讥讽。	他的發言充滿譏諷。	authored			CC-CEDICT	
198	173_1	充满	充滿	chōng mǎn		full of	他的发言充满讥讽。	他的發言充滿譏諷。	authored			CC-CEDICT	
199	173_1	讥讽	譏諷	jī fěng	jī fèng	to satirize	他的发言充满讥讽。	他的發言充滿譏諷。	authored			CC-CEDICT	Taiwan MOE Concise Dictionary
200	177_0	辛丑	辛丑	xīn chǒu		thirty-eighth year H2 of the 60 year cycle	辛丑是干支纪年中的一年。	辛丑是干支紀年中的一年。	authored			CC-CEDICT	
201	177_0	干支	干支	gān zhī		sexagenary cycle	辛丑是干支纪年中的一年。	辛丑是干支紀年中的一年。	authored			CC-CEDICT	
202	177_1	穿着	穿著	chuān zhuó		attire	杰西卡穿着一条丑陋的连衣裙。	傑西卡穿著一條醜陋的連衣裙。	tatoeba	13880624	杰西卡穿着一条丑陋的连衣裙。	CC-CEDICT	
203	177_1	丑陋	醜陋	chǒu lòu		ugly	杰西卡穿着一条丑陋的连衣裙。	傑西卡穿著一條醜陋的連衣裙。	tatoeba	13880624	杰西卡穿着一条丑陋的连衣裙。	CC-CEDICT	
204	177_1	衣裙	衣裙	yī qún		female clothing	杰西卡穿着一条丑陋的连衣裙。	傑西卡穿著一條醜陋的連衣裙。	tatoeba	13880624	杰西卡穿着一条丑陋的连衣裙。	CC-CEDICT	
205	180_1	军队	軍隊	jūn duì		armed forces	军队派遣了后勤部队来支援前线作战。	軍隊派遣了後勤部隊來支援前線作戰。	tatoeba	13786754	軍隊派遣了後勤部隊來支援前線作戰。	CC-CEDICT	
206	180_1	派遣	派遣	pài qiǎn		to send	军队派遣了后勤部队来支援前线作战。	軍隊派遣了後勤部隊來支援前線作戰。	tatoeba	13786754	軍隊派遣了後勤部隊來支援前線作戰。	CC-CEDICT	
207	180_1	后勤	後勤	hòu qín		logistics	军队派遣了后勤部队来支援前线作战。	軍隊派遣了後勤部隊來支援前線作戰。	tatoeba	13786754	軍隊派遣了後勤部隊來支援前線作戰。	CC-CEDICT	
208	180_1	部队	部隊	bù duì		army	军队派遣了后勤部队来支援前线作战。	軍隊派遣了後勤部隊來支援前線作戰。	tatoeba	13786754	軍隊派遣了後勤部隊來支援前線作戰。	CC-CEDICT	
209	180_1	支援	支援	zhī yuán		to provide assistance	军队派遣了后勤部队来支援前线作战。	軍隊派遣了後勤部隊來支援前線作戰。	tatoeba	13786754	軍隊派遣了後勤部隊來支援前線作戰。	CC-CEDICT	
210	180_1	前线	前線	qián xiàn		front line	军队派遣了后勤部队来支援前线作战。	軍隊派遣了後勤部隊來支援前線作戰。	tatoeba	13786754	軍隊派遣了後勤部隊來支援前線作戰。	CC-CEDICT	
211	180_1	作战	作戰	zuò zhàn		combat	军队派遣了后勤部队来支援前线作战。	軍隊派遣了後勤部隊來支援前線作戰。	tatoeba	13786754	軍隊派遣了後勤部隊來支援前線作戰。	CC-CEDICT	
212	181_1	绞尽脑汁	絞盡腦汁	jiǎo jìn nǎo zhī		to rack one's brains	他绞尽脑汁想办法搞定这件事。	他絞盡腦汁想辦法搞定這件事。	tatoeba	345760	他绞尽脑汁想办法搞定这件事。	CC-CEDICT	
213	181_1	办法	辦法	bàn fǎ		way of handling sth	他绞尽脑汁想办法搞定这件事。	他絞盡腦汁想辦法搞定這件事。	tatoeba	345760	他绞尽脑汁想办法搞定这件事。	CC-CEDICT	
214	181_1	搞定	搞定	gǎo dìng		to fix	他绞尽脑汁想办法搞定这件事。	他絞盡腦汁想辦法搞定這件事。	tatoeba	345760	他绞尽脑汁想办法搞定这件事。	CC-CEDICT	
215	185_1	介绍	介紹	jiè shào		to introduce	历史课上介绍了邓小平。	歷史課上介紹了鄧小平。	authored			CC-CEDICT	
216	185_1	邓小平	鄧小平	dèng xiǎo píng		Deng Xiaoping	历史课上介绍了邓小平。	歷史課上介紹了鄧小平。	authored			CC-CEDICT	
217	186_1	劝说	勸說	quàn shuō		to persuade	在我的劝说下，她终于决定留下来了。	在我的勸說下，她終於決定留下來了。	tatoeba	3205560	在我的劝说下，她终于决定留下来了。	CC-CEDICT	
218	186_1	终于	終於	zhōng yú		at last	在我的劝说下，她终于决定留下来了。	在我的勸說下，她終於決定留下來了。	tatoeba	3205560	在我的劝说下，她终于决定留下来了。	CC-CEDICT	
219	186_1	决定	決定	jué dìng		to decide	在我的劝说下，她终于决定留下来了。	在我的勸說下，她終於決定留下來了。	tatoeba	3205560	在我的劝说下，她终于决定留下来了。	CC-CEDICT	
220	186_1	留下	留下	liú xià		to leave behind	在我的劝说下，她终于决定留下来了。	在我的勸說下，她終於決定留下來了。	tatoeba	3205560	在我的劝说下，她终于决定留下来了。	CC-CEDICT	
221	187_1	首先	首先	shǒu xiān		first of all	首先，我要听听双方的意见。	首先，我要聽聽雙方的意見。	tatoeba	333844	首先，我要听听双方的意见。	CC-CEDICT	
222	187_1	双方	雙方	shuāng fāng		bilateral	首先，我要听听双方的意见。	首先，我要聽聽雙方的意見。	tatoeba	333844	首先，我要听听双方的意见。	CC-CEDICT	
223	188_1	直到	直到	zhí dào		until	直到党委书记出面加以解释，才算打消了这种想法。	直到黨委書記出面加以解釋，才算打消了這種想法。	tatoeba	2367446	直到党委书记出面加以解释，才算打消了这种想法。	CC-CEDICT	
224	188_1	党委	黨委	dǎng wěi		Party committee	直到党委书记出面加以解释，才算打消了这种想法。	直到黨委書記出面加以解釋，才算打消了這種想法。	tatoeba	2367446	直到党委书记出面加以解释，才算打消了这种想法。	CC-CEDICT	
225	188_1	书记	書記	shū ji	shū jì	secretary	直到党委书记出面加以解释，才算打消了这种想法。	直到黨委書記出面加以解釋，才算打消了這種想法。	tatoeba	2367446	直到党委书记出面加以解释，才算打消了这种想法。	CC-CEDICT	Taiwan MOE Concise Dictionary
226	188_1	出面	出面	chū miàn		to appear personally	直到党委书记出面加以解释，才算打消了这种想法。	直到黨委書記出面加以解釋，才算打消了這種想法。	tatoeba	2367446	直到党委书记出面加以解释，才算打消了这种想法。	CC-CEDICT	
227	188_1	加以	加以	jiā yǐ		to apply	直到党委书记出面加以解释，才算打消了这种想法。	直到黨委書記出面加以解釋，才算打消了這種想法。	tatoeba	2367446	直到党委书记出面加以解释，才算打消了这种想法。	CC-CEDICT	
228	188_1	解释	解釋	jiě shì		explanation	直到党委书记出面加以解释，才算打消了这种想法。	直到黨委書記出面加以解釋，才算打消了這種想法。	tatoeba	2367446	直到党委书记出面加以解释，才算打消了这种想法。	CC-CEDICT	
229	188_1	打消	打消	dǎ xiāo		to dispel	直到党委书记出面加以解释，才算打消了这种想法。	直到黨委書記出面加以解釋，才算打消了這種想法。	tatoeba	2367446	直到党委书记出面加以解释，才算打消了这种想法。	CC-CEDICT	
230	188_1	这种	這種	zhè zhǒng		this kind of	直到党委书记出面加以解释，才算打消了这种想法。	直到黨委書記出面加以解釋，才算打消了這種想法。	tatoeba	2367446	直到党委书记出面加以解释，才算打消了这种想法。	CC-CEDICT	
231	188_1	想法	想法	xiǎng fǎ		way of thinking	直到党委书记出面加以解释，才算打消了这种想法。	直到黨委書記出面加以解釋，才算打消了這種想法。	tatoeba	2367446	直到党委书记出面加以解释，才算打消了这种想法。	CC-CEDICT	
232	195_1	自尊心	自尊心	zì zūn xīn		self-respect	自尊心是不向外攻击的优越感。	自尊心是不向外攻擊的優越感。	tatoeba	13903429	自尊心是不向外攻擊的優越感。	CC-CEDICT	
233	195_1	向外	向外	xiàng wài		outward	自尊心是不向外攻击的优越感。	自尊心是不向外攻擊的優越感。	tatoeba	13903429	自尊心是不向外攻擊的優越感。	CC-CEDICT	
234	195_1	攻击	攻擊	gōng jī	gōng jí	to attack	自尊心是不向外攻击的优越感。	自尊心是不向外攻擊的優越感。	tatoeba	13903429	自尊心是不向外攻擊的優越感。	CC-CEDICT	Taiwan MOE Concise Dictionary
235	195_1	优越	優越	yōu yuè		superior	自尊心是不向外攻击的优越感。	自尊心是不向外攻擊的優越感。	tatoeba	13903429	自尊心是不向外攻擊的優越感。	CC-CEDICT	
